_id,productId,productName,category,price,grade,filters.plasticFree,filters.fscCertified,filters.carbonNeutral,filters.recycledMaterials,productImage,manufacturingProcess,transportationMethod,materialsUsed,plasticReducedPercent,chemicalUsedPercent,co2ReducedPercent,isRecyclable,packagingRecyclable,biodegradablePercent,waterUsedLiters,energyUsedKwh,productWeightKg,productLifespanYears,createdAt,updatedAt
27a3d9ac4db840a1a2be26a4,77,Nike Men Magistax ONDA II IC White Football Boots-10 UK/India (45EU) (844413-109),stores,21.84,2,True,True,False,True,61hXamj7saL._AC_UL320_.jpg,water-based infusion,sea,Fabric,56,50,58,True,True,61,16.71,7.21,2.46,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
73556a182b3e4c9ba697d39d,78,Liberty Gliders (from Men's Loafers and Moccasins,men's shoes,31.97,2,True,True,False,True,7133BrOQ+uL._AC_UL320_.jpg,water-based infusion,air,Paper,6,48,8,True,True,48,27.21,5.7,0.79,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
fe412ff0dfaf4b8fb7570ea9,79,"Tygot Adjustable Aluminium Alloy Tripod Stand Holder for Mobile Phones & Camera, 360 mm -1060 mm (42 Inch), 1/4 inch Screw...","tv, audio & cameras",17.1,1,True,True,True,True,51jx8hycZUL._AC_UL320_.jpg,water-based infusion,air,Metal,1,361,26,False,True,96,2.39,9.09,2.99,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5799ea958af74d0583200131,80,Max Women's Printed T-Shirt Bra,women's clothing,48.19,1,True,False,True,False,81LoH-b1erL._AC_UL320_.jpg,water-based infusion,sea,Fabric,25,0,49,True,False,12,7.3,7.21,1.24,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
570b027c2982467da32e56f7,81,Door Handle Suitable for IFB Front Loading Washing Machines-,appliances,25.57,1,True,True,False,False,41NSubd+5pL._AC_UL320_.jpg,water-based infusion,air,Metal,66,46,95,False,False,85,4.73,1.23,3.58,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a44635fff27240b3a33a9f61,82,PC Jeweller The Fanni 18KT Yellow Gold and Diamond Ring for Women,accessories,20.32,4,True,True,True,True,714uGYnJCoL._AC_UL320_.jpg,hand-crafted,rail,Metal,98,110,53,True,True,10,2.96,1.43,3.15,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d1fe2811287d40fe9031c156,83,Peter England Men Casual Shirt,men's clothing,8.86,1,True,False,False,False,71iQhE6WjfL._AC_UL320_.jpg,water-based infusion,air,Composite,59,50,60,False,True,93,15.26,0.65,1.28,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5a4254c867f44edeab3245ea,84,Puma Mens Mirage Sport Tech Neon Sneaker,men's shoes,43.5,1,True,False,False,True,61AdjdXNorL._AC_UL320_.jpg,solar-powered,sea,Composite,32,105,29,False,True,38,15.22,5.58,4.6,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e9087c781e8447a6884a900e,85,Skagen Signatur Analog Gray Dial Women's Watch-SKW2996,accessories,15.66,5,True,True,False,False,71xAskZEL1L._AC_UL320_.jpg,hand-crafted,rail,Glass,70,246,69,True,False,26,25.47,1.83,0.33,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ea3fd014689e412b94f44c84,86,Mahi with Swarovski Crystals Blue Leaf Rhodium Plated Floral Pendant Set for Women NL1104107RBlu,accessories,47.64,3,True,False,False,False,51NoFoYsFeL._AC_UL320_.jpg,solar-powered,sea,Composite,100,111,97,True,True,69,21.79,4.75,0.44,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
826477c192994743a06859f6,87,The House of Tara Canvas Handloom Fabric Messenger Sling Bag for Men and Women (HTMB 120_Black),accessories,40.32,1,False,True,False,True,91UFezPf1JL._AC_UL320_.jpg,water-based infusion,sea,Composite,-55,76,81,True,True,60,9.32,6.35,3.23,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
9729c3ef8a7b4162b711271d,88,EARTHMA Universal Remote Control For Samsung 3D Smart LCD LED Tv - Replacement,"tv, audio & cameras",47.63,5,True,False,False,True,81fJPp0XPKL._AC_UL320_.jpg,hand-crafted,rail,Plastic,27,7,52,False,False,62,24.95,2.56,1.05,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
cb34ed2b746f45df8da911a1,89,SPUNN Women's Cotton Blend Light Padded Wire Free Everyday Bra Combo,women's clothing,23.04,4,True,False,True,False,71XcFqgJUWL._AC_UL320_.jpg,solar-powered,rail,Metal,90,52,31,False,True,13,22.27,4.18,4.29,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1c73a419ce5d482d914edd21,90,Avsar 18K (750) Diamond Earring AVE372YA,accessories,10.05,1,True,False,False,False,41wsxL7RZnL._AC_UL320_.jpg,solar-powered,air,Paper,66,165,22,True,True,3,22.91,5.57,2.2,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4334b655ca4b4c409f72597c,91,"Head HBS-1090 Polyester Badminton Shorts, Medium (White)",stores,20.81,2,True,True,True,True,71hS62fp4iL._AC_UL320_.jpg,hand-crafted,truck,Fabric,58,147,28,True,True,3,15.77,9.99,1.97,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ed399075c49144aca07e8d89,92,Caprese NOVO women's Sling Bag (PINK),accessories,17.38,2,False,False,False,False,41MVpPndS7L._AC_UL320_.jpg,hand-crafted,truck,Fabric,-35,188,69,False,True,87,9.61,7.2,1.83,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
67694d1ec9be4200b81d4629,93,"SAAGAS Vinyl Yoga Mat for gym Workout and yoga exercise with 4mm thickness, 6 × 2 Feet, Anti-skid thick yoga and exercise ...",sports & fitness,42.8,4,True,False,True,True,61aM3y1sxpL._AC_UL320_.jpg,hand-crafted,air,Paper,29,85,87,True,True,79,14.7,5.17,4.97,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2ce920ed51234d00bd21c426,94,NEUTRON Rich Analog Red and Pink Color Dial Women Watch - GM384-GM218 (Pack of 2),accessories,40.92,2,True,True,False,True,7122IBKlaAL._AC_UL320_.jpg,water-based infusion,truck,Paper,61,182,36,True,True,8,11.35,5.39,1.65,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4c3b98ef6b1445b8aa9008c6,95,WorldCare® 6pcs/Set Carp Fishing Link Hair Rig Ready Tied Steel Fishings Useful Tools for Outdoor Fishing : 4,bags & luggage,18.08,4,False,False,False,True,41m-Zqm3-NL._AC_UL320_.jpg,solar-powered,rail,Plastic,-375,80,28,False,False,58,11.75,6.14,1.89,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1a6bc05760b4454cb5965ccb,96,MYKI Stylish Leather Infinity Bracelet,accessories,38.83,4,False,False,False,True,41pfdRVRp8L._AC_UL320_.jpg,solar-powered,sea,Metal,-249,11,21,True,False,21,6.93,3.31,4.99,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
8124198754dc4c83850fbcd8,97,"BRUTON Shoes for Trendy, Casual, Running, Exclusive Shoes for Men",men's shoes,15.64,5,False,False,False,True,71iXIiw-NKL._AC_UL320_.jpg,solar-powered,air,Plastic,-68,102,0,True,True,6,12.89,7.88,2.97,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e6f7b58bff524dd3af4c019e,98,"American Tourister Pixie Micro Twill Unisex Laptop Backpack (Blue, Frsz)",bags & luggage,34.5,4,True,True,False,False,51VYoo89LZL._AC_UL320_.jpg,solar-powered,sea,Metal,94,107,75,False,False,17,29.24,6.19,3.6,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
74c59ee1ac7841feb94876d6,99,JIM HALO Polarized Sports Sunglasses Mirror Wrap Around Driving Fishing Men Women,women's clothing,36.75,4,True,False,False,True,51F+HBD7C7L._AC_UL320_.jpg,solar-powered,sea,Metal,12,31,15,True,False,78,4.06,3.09,4.39,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
681caf5a7e5640759033762b,100,Puma Mens Swing Slipon Running Shoe,men's shoes,35.43,5,True,True,True,False,61HzGGPu6nL._AC_UL320_.jpg,hand-crafted,air,Paper,28,11,94,True,True,39,25.56,3.81,4.63,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d93205bdc31041b6b0a807c0,101,CAVALLO by Linen Club Yellow Checked Regular Fit Casual Shirt,men's clothing,39.46,5,True,False,True,False,71N8vD6x8eL._AC_UL320_.jpg,solar-powered,air,Glass,76,12,15,False,True,71,15.18,1.0,3.36,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
09a3292660884e519bd06edd,102,AVSAR 18k (750) White Gold and Diamond Ring for Women,accessories,9.57,2,False,True,False,False,61wbrPxOUoL._AC_UL320_.jpg,solar-powered,truck,Fabric,-103,58,31,True,False,41,29.88,5.77,2.45,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e5f0afedc7934a109efc6e8d,103,MOSTOS ; Brings Superior® - 62mm Snap on Lens Cap Compatible with Sony DT 18-135mm f/3.5-5.6 SAM Lens Lens Cap Cover Compa...,"tv, audio & cameras",41.77,1,True,True,False,False,31G2L4w0Y7L._AC_UL320_.jpg,water-based infusion,truck,Metal,46,66,37,True,True,54,4.74,4.73,2.68,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
83f0933713a148d8a8526f7a,104,Black Office boott,men's shoes,22.41,4,True,True,False,True,31a8xwynZdL._AC_UL320_.jpg,solar-powered,truck,Composite,98,10,20,True,False,79,1.02,5.07,1.55,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ee65ff6b7143485a9ecad1f2,105,Zaveri Pearls Embellished With Stones & Meenakari Jhumki Drops Earring For Women-ZPFK9220,accessories,28.27,3,True,False,True,True,71tt4EV4KbL._AC_UL320_.jpg,water-based infusion,sea,Paper,73,359,96,True,False,40,10.59,0.54,0.23,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e31242654be84bb88a9845cb,106,Red Chief Mens Formal Shoes Boat Shoe,men's shoes,14.7,3,True,False,True,True,71GAYOf5hNL._AC_UL320_.jpg,hand-crafted,air,Composite,95,123,33,False,False,24,24.89,4.89,4.34,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
94e33a93471642c7b10362b8,107,Clear Wallet Glitter Jelly Wallets Transparent Bifold Photocards Holder Lanyard Coin Pouch,stores,48.49,4,True,False,True,True,511G6l4GSkL._AC_UL320_.jpg,hand-crafted,sea,Glass,89,27,32,False,True,70,15.02,6.18,0.74,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
667b5ffedc634b4bbc83e124,108,NAT-Saree Pin/Hijab Pin for Women & Girls (12 pieces),accessories,,4,False,False,False,True,81AJ2+iGQiL._AC_UL320_.jpg,water-based infusion,air,Glass,-107,61,63,True,True,28,3.37,8.0,4.95,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
f93f2d1775a74b97901a3773,109,Camel Kokuyo Canvas Board - 25cm x 30cm,home & kitchen,42.58,2,True,True,True,False,71IzcHRNzrL._AC_UL320_.jpg,solar-powered,rail,Metal,47,18,69,False,False,48,16.62,6.82,2.92,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6bfcfaef3d034abd841cfeeb,110,Sara Enterprises Light Weight Running Shoes for Men,men's shoes,,2,True,True,True,True,31VESUzd23L._AC_UL320_.jpg,solar-powered,rail,Fabric,60,8,50,False,True,38,3.13,5.87,1.6,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
591c7d82e37c4083b35f3a19,111,D'fine Bass Bullets 225 Heavy Bass in Earphone with Mic + Full Remote + Clip (Black),"tv, audio & cameras",48.16,3,True,True,True,False,71p9ARrQQxL._AC_UL320_.jpg,solar-powered,sea,Composite,27,40,45,False,False,71,1.9,4.91,3.59,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
fd06a460701c425c947cba8a,112,Rulit 220 TC Microfiber Glace Cotton Double Bedsheet with 2 Pillow Covers Queen Size Black Smile Yellow Pattern Bedsheet,home & kitchen,26.6,3,True,False,False,True,61471I8PEeL._AC_UL320_.jpg,hand-crafted,rail,Glass,73,59,1,True,True,32,29.9,5.16,3.78,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ad45d7bf077a4338a7e877a2,113,LANCER Mens Active-114 Sports Shoes,men's shoes,34.64,2,False,True,False,True,71Q4g84vzSL._AC_UL320_.jpg,water-based infusion,rail,Paper,-6,82,45,True,False,61,13.33,7.9,2.58,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
69286fe1fb86429cb0435867,114,GoSriKi Women's Crepe Straight Kurta,women's clothing,38.11,3,True,False,True,True,81KMjqcSRKL._AC_UL320_.jpg,water-based infusion,truck,Composite,14,8,11,False,False,31,24.02,6.06,4.68,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
fbdefef69e8149a1ba04a493,115,m mhb SPY Wrist Watch Hidden Audio/Video Recording. While Recording no Light Flashes. Leather Wrist Watch Camera Inbuilt 1...,"tv, audio & cameras",25.98,3,False,True,False,False,71bKA-JvIgL._AC_UL320_.jpg,hand-crafted,air,Composite,-107,150,61,True,False,7,10.01,8.74,1.75,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
369522c3d091464b8747d5f6,116,"Drools Focus Chunk Adult Super Dog Food, Chicken Flavour, 12kg (+1 kg Free Inside)",pet supplies,27.76,2,False,True,True,True,61Eu1YPVB3L._AC_UL320_.jpg,water-based infusion,air,Plastic,-21,16,35,False,False,7,3.99,8.98,1.87,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
87178c63c4e646d4bce43225,117,"FOLX FMS1210 Metal Stainless Steel Bands Compatible with Apple Watch Bands, Loop Magnetic Milanese Mesh Strap for iWatch S...","tv, audio & cameras",34.78,4,True,True,False,False,61R0H46rqUL._AC_UL320_.jpg,solar-powered,rail,Plastic,39,66,98,False,True,37,29.7,4.18,4.39,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1ff2134119014cbbbeefdd98,118,SwooK Stonewash Snapback Baseball Cap Caps for Mens Boys Womens Girls Cap Sport Adjustable Cotton Mens Boys Caps,stores,30.39,4,False,True,False,False,71l3D+yYgmL._AC_UL320_.jpg,hand-crafted,sea,Composite,-175,48,99,True,True,33,5.1,6.77,4.88,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6b10eee59f744ba3b953a424,119,"MAHABIR Footmat for Scooter / Scooty Avenis 125, Anti-Slip | Rubber | (Black & Grey)",car & motorbike,49.62,2,False,True,True,False,71nAYGZFQ-L._AC_UL320_.jpg,solar-powered,air,Fabric,-57,7,69,False,True,29,19.8,4.15,0.39,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d35c8bebfb4841c6957c17c6,120,ishin Women's Cotton A-Line Embellished Beads and Stones Striped Print Red Kurti,women's clothing,26.81,1,False,True,False,True,61gRjhwcEcL._AC_UL320_.jpg,solar-powered,sea,Glass,-161,117,18,True,False,62,20.72,6.04,4.74,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
3e5c9d4b599a4451a111df96,121,EXCLUZO Lightweight Compressed Bag Compression Stuff Sack Outdoor Camping Bag L,bags & luggage,29.88,4,False,True,True,False,41Y-wForKdL._AC_UL320_.jpg,water-based infusion,rail,Paper,-127,143,90,True,True,57,5.86,5.27,3.06,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ef4a581746bf4e589b5cedf1,122,Satya Paul Navy Silk Tie Pocket Square Set for Men,stores,39.78,1,False,True,True,True,81GDUXXDrML._AC_UL320_.jpg,hand-crafted,truck,Plastic,-2,69,44,False,True,61,7.99,9.27,4.75,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
235512a59ed34dcaaf74da21,123,GIVA 925 Sterling Silver Golden Dangling Heart Earrings| Studs to Gift Women & Girls | With Certificate of Authenticity an...,accessories,34.26,3,True,True,True,True,61yGJdBG5mL._AC_UL320_.jpg,hand-crafted,truck,Fabric,8,12,86,False,False,64,18.44,5.15,2.45,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1d96088ac7e44cdc87c33474,124,DISHIS18k (750) White Gold Blue Sapphire Ring for Women,accessories,,3,False,True,True,False,31wmaQYqPbL._AC_UL320_.jpg,solar-powered,rail,Composite,-4,70,43,True,True,5,7.22,6.95,2.24,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
9247c2bdaa0c46559739a3d7,125,Colorplus Men's Slim Fit Casual Shirt,men's clothing,8.19,5,True,False,False,True,81Pa7BgJcDL._AC_UL320_.jpg,water-based infusion,truck,Composite,52,33,51,True,True,17,17.02,8.09,3.91,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
32cf7f1684304ebc99366489,126,"Women's Winter Thermal Thumb Socks, Velvet Socks For Winters Pack of 3 pair Set",women's clothing,16.97,5,True,True,False,True,61h9G-vuoDL._AC_UL320_.jpg,solar-powered,rail,Glass,5,85,56,True,False,47,11.74,7.05,0.46,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4559e5793e3a4ef0afeac709,127,NEUTRON Designer Analog Rose Gold and Silver Color Dial Women Watch - GM392-GX12 (Pack of 2),accessories,31.33,3,True,True,False,False,712f0WJ4QiL._AC_UL320_.jpg,solar-powered,truck,Metal,7,69,63,False,False,3,23.82,5.48,0.23,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
331c6422286543debe19f467,128,Psonix Earphones with Ultra Bass & Dolby Sound 0.33mm Jack for All Samsung/Anroid/iOS Devices - (White),"tv, audio & cameras",16.02,2,True,False,True,True,51EYQgd51oL._AC_UL320_.jpg,solar-powered,sea,Glass,56,128,56,False,True,34,29.77,1.89,3.52,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
7322b6d90d9247a9a6433d0d,129,BIBA Women Shirt,women's clothing,31.17,3,True,False,True,True,71jghtoZGtL._AC_UL320_.jpg,solar-powered,truck,Glass,34,118,34,True,True,56,29.57,8.51,0.31,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a40fdf31d3c449fb81f93a77,130,Cole Haan Men's Grand+ Plain Toe Oxford,men's shoes,41.96,2,True,False,True,True,71Lnq79VohL._AC_UL320_.jpg,solar-powered,truck,Plastic,52,34,17,False,False,17,18.08,6.37,3.84,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
47acb6a8d1e944879240e0db,131,Goldenize fashion Casual Branded Digital Multifunctional Grey Dial Girl's & Women's Stainless Steel Vintage Dial Watch wit...,stores,23.91,3,False,False,False,True,71b5KsIo4XL._AC_UL320_.jpg,hand-crafted,truck,Composite,-78,291,5,False,False,33,5.83,9.3,0.8,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
fe63005dfc8a4dbcad5d1997,132,"VIP Leader Men's Cotton Delux Plain Trunks, DELUX6736_90 (Pack of 4, Assorted Color & Print May Vary, 90 CM)",men's clothing,46.17,1,False,True,False,True,41NAxM2eBNL._AC_UL320_.jpg,water-based infusion,air,Glass,-79,120,57,False,False,51,12.76,4.54,3.91,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
97c59fd3312a4354b2955fd7,133,"POONAM ART EXPORTS,WHERE INNOVATION NEVER STOPS Console Table 8",appliances,9.14,3,True,False,False,True,4121ss2VHVL._AC_UL320_.jpg,water-based infusion,rail,Metal,54,38,85,True,True,72,21.78,8.87,3.06,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ae631c708a544c86a1f4e905,134,Alfaq 3 Trust The Bear Oversized Tshirt | Black Oversized Tshirt | Streetwear Oversized Tshirt | DropShoulder T-Shirt for ...,men's clothing,16.56,1,True,False,True,False,71Y9N+eIFtL._AC_UL320_.jpg,hand-crafted,rail,Glass,64,38,52,True,True,78,1.79,5.67,1.48,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
7f337dfc625b496985bab24f,135,Lee Cooper Analog Black Dial Women's Watch-LC06701.450,accessories,41.16,5,True,False,True,True,51cmlKvtjeL._AC_UL320_.jpg,water-based infusion,air,Metal,63,102,96,True,False,50,1.84,6.45,0.67,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
870fa7df11e94ab1b0ea5636,136,OGENERAL AMGB09BAWA-B WINDOW AC 0.75 TON 5 STAR (White),appliances,19.36,5,False,False,True,True,61bGljJ9PjL._AC_UL320_.jpg,hand-crafted,truck,Composite,-5,36,99,False,True,26,22.79,9.86,1.03,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a8cd0e5f9be74c589ad38aab,137,FLINGDOM Clip On Earrings - Stunning Gold-Plated Non Piercing Earrings for Women | Handmade Fake Earrings without Piercing...,accessories,44.51,5,True,False,True,False,71gpi6PsjBL._AC_UL320_.jpg,solar-powered,rail,Metal,95,55,74,False,False,93,28.39,2.67,3.45,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
65fd4cd650b94a52ab5db5e4,138,Janasya Women's Blue Cotton Straight Kurta,women's clothing,38.65,5,False,True,False,False,81tLl0cXiAL._AC_UL320_.jpg,hand-crafted,truck,Paper,-90,119,81,False,False,14,22.28,7.82,1.23,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2068944d86c24498bac0b9e2,139,SWISS BEAUTY make up fixer_SB-16 Primer - 50 ml (TRANSPARENT),beauty & health,35.38,4,False,False,True,False,51rxd5Cc43L._AC_UL320_.jpg,water-based infusion,sea,Composite,-39,102,57,True,False,50,18.24,8.4,4.9,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
28a11c07ac1a4e2183170e9c,140,LOUIS STITCH Men's Prussian Blue Suede Leather Loafer Slip Ons Penny Casual Loafers for Men (Goel),men's shoes,46.5,2,True,True,False,False,61WMIcgs05L._AC_UL320_.jpg,water-based infusion,sea,Glass,74,100,66,False,True,35,15.29,4.81,2.36,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
000a22efdccc4899bc97c0a0,141,"ELLIZA DONATEIN by Shoppers Stop Twisted Clasp Closure Croc Classy PU Womens Formal Wear Slingbag (DARK GREEN, SMALL)",accessories,45.68,5,False,True,False,True,51sRlgdyBfL._AC_UL320_.jpg,hand-crafted,rail,Fabric,-29,17,37,True,False,44,18.62,7.87,2.43,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6510473211af4578b8346a9c,142,fasczo-Mens Faux Leather Height Increasing Formal Lace-Up Boots Black,men's shoes,12.05,1,True,True,True,True,71o-p+5SpqL._AC_UL320_.jpg,water-based infusion,sea,Plastic,35,254,22,False,False,74,5.03,4.28,4.22,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1d21ae24ca014ac78767f001,143,Women Casual Full Sleeve Solid Shirts | Official Formal Shirts for Women | Slim fit Shirts for Women,women's clothing,33.3,5,True,True,True,False,61EczXaT2cL._AC_UL320_.jpg,water-based infusion,air,Glass,51,84,92,False,False,8,29.25,1.03,4.7,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
bd38ccbfa56e45e9ac014d2a,144,"SUBTON® Photography Mobile Holder Pistol Tripod Camera Mobile Stand for Vlogging, Video Shooting, YouTube etc Compatible w...","tv, audio & cameras",13.9,5,True,True,True,False,51EwZ-0CFdL._AC_UL320_.jpg,solar-powered,air,Composite,95,48,75,True,False,93,29.92,7.24,4.07,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4c9bc6ebdedf45728f70679c,145,Ravaiyaa - Attitude is everything Cotton Women's Dresses One Piece Button Dress,women's clothing,30.85,4,True,False,True,True,819oSRxEtXL._AC_UL320_.jpg,solar-powered,rail,Paper,31,248,94,False,True,6,6.96,7.57,4.22,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d8568ef3d48c423aafbed6b0,146,"Siddhi Womens pure cotton saree Petticoat/Inskirt inskirt innerwear Combo 3 Pack Red,Maroon, Blue",women's clothing,21.46,1,True,False,False,True,41HwZQSP9aL._AC_UL320_.jpg,water-based infusion,sea,Fabric,91,59,7,False,True,99,11.29,3.24,2.77,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ad30d07fe2bf4f948b11ee2f,147,Instafab Plus Men's Classic Fit Shirt (AZZ20SHRT_PNCHK7_M_PLN_BLMA_4XL_Red & White_50),men's clothing,11.99,1,True,True,True,True,41u7-ppAMFL._AC_UL320_.jpg,solar-powered,air,Fabric,44,59,34,False,False,6,3.44,3.54,3.11,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4fbeb430d50a4eba9adcb3de,148,Stylista Washing Machine Cover Compatible for Samsung 7.0 Kg Fully-Automatic Top Loading WA70N4420BS/TL Floral Grey,appliances,42.03,3,True,False,False,True,61uwKi47JUL._AC_UL320_.jpg,solar-powered,truck,Paper,40,153,40,True,False,40,6.63,4.28,1.12,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
713691e0835a4e5fbb1c3217,149,Status Apparels Men Full Sleeves Tshirt,sports & fitness,35.95,3,True,False,True,False,51sBO6fCLiL._AC_UL320_.jpg,solar-powered,truck,Glass,20,306,12,True,True,29,18.83,6.05,2.8,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5d2bc3c84aa048cfbd54904d,150,"AMAZOR Front Load Washing Machine Cover For IFB front Load Washing Machine Cover (8kg ,8.5 Kg , 9 Kg)",appliances,18.5,5,False,True,True,True,71hBB-12M2L._AC_UL320_.jpg,solar-powered,sea,Composite,-6,14,97,True,False,73,21.5,9.84,4.36,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
